18291 18000
4
1
2
3
4
189
Syuzanna Grigoryan
ARM
35
3 14266 19
2 16761 100
4 17742 30
Akari Fujii
JPN
22
2 4273 100
1 3087 100
1 2685 11
1 2475 11
3 8689 0
3 9287 0
3 9657 0
3 9687 0
3 9972 12
3 10496 12
3 10901 22
3 11539 22
3 12565 22
4 13842 0
4 14039 0
4 14172 10
3 14941 22
3 15880 22
3 16062 22
3 16425 41
3 17457 0
3 17959 0
Amina Sagaitova
KAZ
33
3 7783 12
3 7155 12
2 5816 6
2 5768 6
2 4847 6
2 4744 0
2 4498 0
2 4089 0
2 3984 0
2 3841 0
1 3823 0
1 2093 11
1 1702 11
1 1052 11
3 7949 22
4 9981 0
1 11615 0
2 13663 0
2 13691 25
1 14650 0
1 14861 0
1 14925 0
1 15066 0
1 15145 0
1 16072 0
1 16362 0
1 16703 0
1 16812 0
4 17772 0
4 17845 0
4 17943 0
4 17998 0
4 17966 0
Dayana Iskhakova
KAZ
19
4 7937 10
3 6303 12
3 5232 12
2 4716 6
2 4562 6
2 4359 6
2 4140 6
2 4063 6
2 3399 6
1 2694 34
1 2386 11
1 845 11
2 10843 6
2 11514 6
2 11580 6
2 11734 6
1 14189 34
2 16611 25
1 17351 11
Yasmin Aipanova
KAZ
52
4 7365 0
4 7020 0
4 6873 0
1 6038 11
1 5829 11
1 5714 0
1 5670 0
1 4717 0
1 3315 0
1 2283 11
1 2009 11
2 8296 0
2 8726 0
2 9387 0
2 9449 0
2 12193 0
2 12369 0
2 12412 0
4 12974 0
4 13080 0
4 13232 0
4 13493 0
4 13535 0
2 13849 0
2 13894 6
2 14113 22
2 14474 0
2 14510 0
3 14993 0
3 15049 0
3 15069 0
3 15189 0
3 15238 0
3 15416 0
3 15486 0
3 15515 0
3 15644 0
3 15767 0
3 16061 0
3 16102 0
3 16256 12
3 16561 12
3 16768 12
4 16907 0
4 16984 0
4 17043 0
1 17651 11
4 17771 0
4 17816 0
4 17849 0
4 17934 0
4 17982 0
Assemay Bakhytzhan
KAZ
26
3 3845 12
2 2605 6
1 1183 11
1 1141 11
2 9481 6
2 9652 6
2 9683 6
2 9777 6
2 9814 6
2 10557 6
4 11451 0
3 11459 12
3 11634 12
3 11866 22
3 11965 22
3 12182 22
2 14273 0
3 14291 0
3 14349 22
2 15321 6
2 15385 6
2 15485 6
2 15990 25
3 16546 22
3 16585 22
3 17044 22
Akmaral Surakhmatova
KGZ
9
2 7823 0
1 4589 0
1 4185 0
2 8029 0
2 8437 0
2 8478 0
2 12177 0
2 12249 0
2 17816 0
Zarina Zhobonova
KGZ
1
2 12688 0
Aiperi Shabdanalieva
KGZ
16
2 6486 6
2 6359 6
1 4580 11
1 3965 11
1 3898 0
1 3369 0
1 3263 0
3 8151 0
3 8761 0
3 9196 12
3 9417 12
3 9723 12
3 9929 12
3 10260 22
1 13532 11
1 14877 34
Aiperi Akzholtoeva
KGZ
16
3 6648 12
2 5443 6
2 4708 6
2 4632 0
1 2918 40
1 2849 29
1 2468 40
1 2250 11
1 1971 11
3 10027 12
3 10262 12
3 10857 12
2 16771 6
2 17094 6
3 17770 12
3 17836 12
Juta Adomaitytė
LTU
8
2 6408 6
2 6249 0
1 2486 0
1 1975 11
2 8743 6
2 8949 6
2 9204 25
1 17198 0
Aistė Savickaitė
LTU
20
4 7659 0
4 7055 0
2 5070 6
1 1509 0
1 1431 40
1 1297 40
1 8826 40
1 8998 29
1 9808 40
1 11267 63
2 12528 6
2 13810 6
2 13964 6
2 14007 25
3 14560 12
3 15081 0
3 15142 12
3 15383 12
3 16527 12
3 16950 22
Austėja Bolytė
LTU
12
2 4182 6
1 3386 34
1 2590 0
1 1506 11
2 8870 6
2 9334 6
2 10562 25
4 12685 0
4 13279 0
4 14189 0
3 16661 0
3 17396 0
Sima Miliūnaitė
LTU
1
1 8276 0
Kateryna Oseledets
LUX
21
1 7677 0
1 7010 0
1 8271 11
1 8635 34
1 9175 34
1 9608 34
1 9655 34
1 10578 0
1 10625 34
1 11996 0
1 12290 0
1 12834 11
1 12985 11
1 13865 11
2 15494 0
2 15767 0
2 16174 0
2 16654 0
2 17114 0
2 17302 0
2 17385 0
Sophia Bumšteinaité
LUX
24
2 5035 0
2 4913 0
2 4782 0
3 3370 12
3 3217 0
3 3037 0
3 2979 0
2 8287 0
2 8417 0
2 8511 0
2 9050 0
2 10880 6
2 11646 6
2 12024 6
2 12632 25
2 12797 25
3 13690 22
2 15067 0
1 16207 0
1 17194 0
1 17339 0
1 17364 0
2 17695 0
1 17898 0
Laura Shaw Barragan
LUX
14
3 7393 12
2 5979 0
2 5228 0
2 4797 0
2 2774 6
1 930 11
1 909 0
1 832 0
3 8856 12
3 9369 12
4 11619 0
4 12474 0
4 12905 10
3 14716 12
Tereza Bílková
LUX
19
1 7086 11
1 5588 0
1 5374 0
2 4238 0
2 3147 0
2 2084 0
2 1658 0
2 1444 0
2 8617 0
2 12531 0
2 14007 0
2 14258 0
2 14548 0
2 14687 0
2 16363 0
2 16591 0
2 16790 0
2 16865 0
2 17289 0
Sofija Velkovska
MKD
18
1 7884 11
2 7547 0
2 6961 6
2 6838 6
2 5016 41
2 4933 41
2 4409 41
2 3995 41
2 3701 22
1 11579 11
1 12753 40
1 15048 40
1 15922 34
1 16023 63
3 16586 12
3 16813 22
3 17913 0
3 17954 22
Atina Ruvinova
MKD
31
3 6913 12
3 6853 12
3 6289 12
3 5655 12
2 4458 6
2 4370 6
2 4249 6
2 4120 6
2 3768 6
1 3019 40
1 2093 11
1 2070 11
1 2001 11
1 1508 11
1 943 11
1 9063 11
3 9809 12
3 9900 12
3 10292 12
1 12580 0
1 12610 0
1 12668 29
3 13722 12
3 13919 12
3 14208 12
3 14335 12
2 15304 6
2 16116 6
2 16158 0
2 16194 6
1 16748 29
Sara Stefanovska
MKD
1
1 14161 40
Jovana Trifunoska
MKD
17
3 7671 22
3 7170 12
2 6057 0
2 5651 22
2 4729 0
1 3818 63
1 2787 40
1 1000 11
3 10122 22
1 12893 100
2 13583 0
2 13905 0
4 15564 10
2 17166 19
2 17227 41
3 17998 22
2 17970 0
Natalia Malpica Blackaller
MEX
24
1 7633 34
1 7400 0
1 2955 34
1 2693 0
1 2322 23
1 1688 11
2 8506 0
2 8615 6
2 8666 6
2 8648 0
2 10219 6
2 10538 6
2 13288 6
1 14824 34
1 14987 34
1 15698 0
1 15754 34
1 15869 34
1 16640 0
3 17244 0
3 17369 12
3 17586 22
3 17686 0
3 17740 10
Cynthia Naely Lopez Estrada
MEX
27
1 6576 63
1 6244 0
1 6224 11
1 6198 11
1 6157 34
1 5905 11
1 5783 0
1 4453 11
1 2436 11
1 1854 11
2 10593 0
2 10740 0
2 11004 0
2 11180 6
2 11411 0
2 11612 0
4 14100 10
2 14217 22
2 14698 22
2 15067 22
2 15111 22
2 15394 41
3 16781 0
3 16895 13
3 17044 13
3 17303 52
3 17327 71
Romina Nájera Fuentes
MEX
19
2 4829 22
2 3758 0
1 2043 100
3 8060 0
2 9731 0
2 10718 0
3 11015 12
3 11491 22
3 12567 41
3 13565 0
4 14639 10
4 15693 30
4 16519 0
2 16723 0
4 16736 0
2 17232 0
2 17433 0
2 17588 0
2 17721 0
Alondra Valdivia Sánchez
MEX
15
1 5531 11
2 4004 0
2 3948 0
1 3914 0
1 2988 0
1 2744 0
1 1924 0
1 1671 0
1 1418 0
2 10865 0
2 12269 6
3 13354 0
4 13346 0
3 13617 0
3 13784 0
Nomu-Luun Olonbayar
MNG
18
3 7903 12
1 4362 34
1 3965 23
1 3898 0
1 2645 11
1 11444 0
3 11460 22
3 12401 22
3 12539 22
3 12790 22
3 12849 22
2 13719 0
2 14016 0
2 14066 6
2 16756 0
2 16847 0
2 17018 6
2 17803 25
Amin-Erdene Munkhbayar
MNG
33
2 7627 6
2 7471 6
2 7351 6
2 7142 6
2 6594 6
1 5977 100
1 4920 11
1 4764 11
1 4359 11
1 3193 11
1 2930 11
1 2724 34
1 1692 0
1 821 11
1 645 0
2 8515 6
2 8917 25
3 10069 12
3 10401 12
3 10665 12
3 10799 22
3 11762 0
3 12131 22
3 12344 22
3 12647 22
3 13426 22
3 13540 22
3 14427 22
3 15632 22
3 15928 22
3 16906 22
3 17430 22
3 17779 22
Aminjin Battulga
MNG
15
1 5410 0
1 5063 0
1 951 11
2 10512 0
2 10746 0
2 11473 6
2 12161 6
2 12379 6
2 12534 6
2 12843 6
3 14303 12
1 16949 29
1 17084 11
1 17376 29
1 17933 0
Suvd Munkhbat
MNG
44
1 7577 0
1 5722 11
1 5593 11
1 5428 11
2 4674 0
2 4543 0
2 4441 0
2 4361 0
1 8193 0
1 8329 11
1 8995 0
1 9236 0
1 9712 0
1 9750 0
1 9967 0
1 10036 0
1 11017 0
1 11861 0
1 11905 0
1 12160 0
1 12300 0
1 12599 0
1 12714 11
2 13577 0
2 13646 0
2 13777 0
2 14080 0
2 14149 0
2 14265 0
2 14350 0
2 14651 0
2 14701 0
2 14817 0
2 15233 0
2 15401 0
2 15541 0
2 16051 6
2 16585 6
2 16657 6
2 16811 6
2 16849 0
2 16964 0
2 17066 6
1 17930 11
Aniek Goeree
NLD
9
1 5784 34
1 4639 11
4 3668 10
2 1929 6
1 8801 100
3 10433 22
2 12911 25
3 17399 22
3 17797 22
Iris Samtleben
NLD
9
2 7738 6
2 7273 0
1 5755 100
4 11028 0
4 11140 10
2 12938 6
2 13192 6
2 13902 6
2 14460 25
Karina Kovalska
NLD
11
2 6748 6
2 3380 6
1 2139 34
1 2073 0
1 659 11
2 9673 6
2 10279 25
3 11008 12
3 11554 22
4 15230 10
1 17931 0
Lenka Huang
NLD
26
3 6665 22
3 6425 12
3 5813 12
3 5558 12
2 4868 6
2 3843 6
2 3684 0
2 2950 6
2 2756 0
1 1591 0
1 1014 11
1 728 0
4 8086 10
1 10067 23
1 10121 23
1 10456 0
1 10620 34
1 11102 34
1 11141 34
1 11687 34
1 15943 11
1 16828 11
1 17252 34
1 17437 0
3 17835 0
1 17885 34
Shanying Liu
NZL
10
1 5674 34
1 5073 11
1 4783 23
2 10345 6
3 11784 0
3 12360 0
4 13405 0
4 13687 0
4 14347 10
1 17949 11
Ena (Yina) Yin
NZL
18
2 7893 6
2 6609 6
2 6488 0
1 5752 40
1 4943 29
1 4513 29
1 2955 11
2 8202 6
3 9861 0
1 11086 63
2 11988 6
2 14029 6
1 14657 29
2 16609 25
3 17221 0
3 17269 0
3 17360 12
3 17780 12
Belle (Yinuo) Yin
NZL
14
2 7604 6
1 6892 0
1 6503 0
1 1206 11
2 10713 0
1 11855 0
1 12103 0
1 12436 23
1 13252 34
1 13330 34
3 15009 12
3 17012 0
2 17578 0
2 17907 0
Phoebe (Yufei) Zhang
NZL
18
3 7717 63
3 7575 63
3 7405 33
2 6069 100
3 7964 63
3 8187 63
3 8451 52
3 8688 0
1 9464 100
3 9653 52
3 9776 63
3 10338 63
3 10501 63
3 10661 100
4 12210 10
4 15117 0
4 15144 0
4 15182 0
Tea Volle
NOR
20
4 7538 10
4 7476 0
3 5853 22
3 5597 12
3 4737 12
2 4040 0
2 3663 0
2 2936 6
2 2539 0
1 1648 0
1 672 11
2 8017 0
2 8551 6
2 10148 6
2 10220 6
2 10519 6
1 11789 0
1 12687 11
1 14718 11
1 15265 11
Mina Heier
NOR
19
3 5301 0
3 4669 0
1 2807 63
1 2585 11
1 1729 34
1 1480 11
1 1294 11
1 561 11
1 389 0
4 8104 29
2 10906 6
2 12324 25
3 13017 19
3 13338 19
3 13524 31
3 13886 31
3 14047 31
3 14255 41
4 17954 60
Tuva Kjøbli
NOR
24
1 4730 11
1 1453 11
1 1386 11
1 1328 0
1 1230 0
1 8420 0
1 8518 0
2 8551 0
2 8669 0
2 9031 6
2 9328 0
2 9594 6
2 9771 6
2 9825 6
2 9894 6
2 11996 6
2 12062 6
2 12462 6
2 12624 6
2 12966 6
2 13493 6
2 13734 6
1 16695 0
1 17027 0
Maryam Idowu
NOR
12
2 6940 6
2 6426 0
2 4763 6
1 3328 0
2 8014 6
2 7956 0
3 11522 12
3 11714 22
4 13817 10
1 14168 11
1 16627 0
1 16784 34
Maria Cichosz
POL
20
2 7364 25
2 7050 6
1 2150 40
1 1655 40
3 10048 22
3 11093 22
3 11531 22
3 11592 22
3 11896 22
3 12547 0
3 12588 22
4 14207 10
1 15669 63
1 15949 23
1 15987 63
3 16616 41
3 17352 41
3 17555 41
3 17783 0
3 17942 41
Sylwia Sapkowska
POL
25
3 7811 33
3 7426 50
3 7152 0
3 7040 50
3 6824 50
3 6745 0
3 6504 0
3 6209 50
3 5647 33
2 3672 100
1 2868 34
1 2308 34
3 8241 100
1 8382 29
1 8705 63
4 10156 0
4 12386 0
4 12769 0
4 13639 0
4 14367 0
4 14569 30
4 15371 0
1 16720 34
1 17363 63
1 17635 11
Zofia Krok
POL
25
2 6965 100
2 6419 0
2 6367 0
2 5678 22
2 5636 6
2 5624 0
1 2759 100
1 1777 11
3 10408 0
3 10503 0
3 11922 0
3 12163 0
3 12316 0
3 12603 0
3 13162 22
3 14529 22
3 14545 22
3 14668 0
3 14698 22
3 14945 22
3 15650 22
3 15708 22
3 16229 41
3 17832 0
3 17849 22
Paulina Żeleźnik
POL
16
3 7781 54
3 7602 41
3 6657 41
3 5792 19
3 5696 0
4 4804 10
4 4679 0
4 4635 0
4 4403 0
2 2967 100
1 1540 100
1 1377 11
4 15416 0
4 15709 0
4 15920 0
4 16334 29
Anastasia Corsac
MDA
8
1 4971 11
2 3572 6
1 8514 29
1 9099 29
1 9375 29
1 9537 29
3 17239 0
3 17740 0
Iulia Slănină
ROU
21
2 5042 100
1 3492 100
1 3076 40
1 2847 40
1 2755 0
1 1809 40
1 1331 40
3 9175 22
3 11206 22
3 11299 22
3 11896 22
3 12828 41
3 15373 58
3 15619 71
4 16224 0
4 16268 10
3 16466 71
4 17281 0
4 17558 0
4 17648 0
4 17978 0
Teodora-Maria Şerban
ROU
21
2 6997 25
2 6960 0
2 4363 6
2 4272 0
2 4096 0
1 3122 100
2 8415 41
3 10952 12
3 12491 0
3 12541 12
3 12516 0
3 12898 12
3 13268 12
3 13428 12
3 13486 12
4 14425 0
4 15024 0
4 16329 10
3 16813 31
3 16913 31
3 17121 41
Ana-Valeria Duguleanu
ROU
14
2 5563 25
2 4939 6
4 8569 10
3 10512 12
1 11869 29
1 12689 40
1 13990 40
1 15541 11
1 15750 11
1 15880 11
3 16293 22
1 16683 40
1 16936 0
1 17528 11
Karina-Andreea Dumitrescu
ROU
11
1 7289 63
1 7239 0
1 6985 0
1 5705 40
2 8408 6
3 10355 22
2 13500 25
2 13962 25
2 14328 25
2 14797 25
2 15434 25
Juri Ibrahim Qassam Aljohani
SAU
15
1 7765 63
1 7445 34
1 6508 34
1 6454 23
4 2492 10
3 1504 12
1 752 11
2 8084 6
2 8910 25
2 13097 6
2 13702 0
2 13778 0
2 14006 6
2 15151 55
2 17965 19
Uzouf Hassan Alawi Baagil
SAU
38
2 7940 6
2 7883 6
2 7847 6
2 7573 0
2 7387 0
2 7185 0
2 6875 0
1 3555 63
1 3267 34
1 2689 34
2 8116 0
2 8285 0
2 8457 6
2 8703 19
2 8759 25
2 9543 25
2 11113 25
3 11658 22
3 12216 22
3 12369 22
3 12603 0
3 12826 0
3 13139 0
3 13243 0
3 13486 0
3 13590 0
3 13927 0
3 14976 0
3 15051 0
3 15172 0
2 15548 0
3 15922 0
3 15973 0
3 16402 0
3 16432 0
3 16489 0
3 16557 0
1 17843 0
Rifal Khalid Hassan Alhazmi
SAU
8
2 6598 22
1 5044 100
2 8877 41
3 10213 12
3 11883 22
4 14378 0
4 15063 0
4 15484 10
Leen Majed Ali Qanash
SAU
28
3 7832 22
3 7728 22
3 7608 22
3 7383 22
3 7309 22
3 7121 22
3 6975 22
3 6850 0
3 6660 22
3 6520 0
2 4593 41
2 4165 25
2 4105 0
2 3977 25
1 2207 100
1 1927 63
1 888 0
3 8332 22
3 8456 22
3 8511 22
4 12868 10
4 13223 0
3 15993 22
3 16055 22
3 16524 22
3 16733 22
3 17803 22
3 17927 41
Anja Dožić
SRB
13
2 7477 6
2 7283 0
1 2743 11
2 12343 0
2 12611 0
2 12636 0
2 13586 22
2 14548 100
4 15859 0
4 16369 0
4 16453 0
4 16931 0
4 17009 10
Sofija Čebašek
SRB
40
3 7755 12
3 7338 12
3 7239 12
3 6781 12
2 6084 100
2 5734 19
2 5596 19
1 2582 11
1 2478 11
1 1830 11
1 1577 11
1 1503 0
3 8354 12
3 8411 0
3 8439 12
3 8583 12
1 9570 11
3 9895 12
1 11308 11
1 11431 40
3 11729 12
3 12071 22
3 12614 41
1 13151 29
1 13182 29
1 13319 40
1 13409 40
1 13435 40
1 15413 40
1 15730 63
4 16350 0
4 16573 0
4 16704 0
4 17161 0
1 17455 34
4 17755 0
4 17829 0
4 17862 0
4 17959 0
4 17988 0
Anđela Nestorović
SRB
5
2 6208 6
1 2774 11
1 14837 0
1 16105 11
1 17525 11
Iva Živković
SRB
33
2 6848 6
2 6766 0
3 6627 0
3 5497 0
3 5295 0
3 4970 0
3 4744 0
2 4673 0
1 2865 100
1 2617 11
3 8481 0
3 8581 0
3 8748 0
3 9564 0
2 10490 6
2 10796 6
3 12260 0
3 12400 0
3 12501 12
3 13525 12
3 14025 12
3 14321 12
3 14751 12
3 15072 22
3 15426 22
3 15928 22
3 16544 22
3 16876 22
3 16985 22
3 17053 22
3 17531 22
3 17653 22
3 17908 22
Shen Zihan
SGP
19
3 5009 19
3 4710 0
2 4005 100
2 3862 0
1 2234 100
1 2060 40
1 1428 11
4 8182 0
4 8791 10
3 12832 31
3 13401 31
3 13951 31
3 14040 31
3 15975 48
3 16311 58
3 16494 71
3 16847 71
4 17550 0
4 17905 0
Jamie Lim Jia Sin
SGP
12
2 4151 100
1 1262 100
3 11847 0
3 11899 0
3 12252 0
3 12408 13
3 12624 32
3 13020 54
4 13051 0
4 13272 0
4 14290 10
4 15405 30
Zhu Wenxin
SGP
17
1 5860 100
1 3120 11
1 2611 11
4 8785 0
4 9280 0
4 9510 0
2 10424 6
2 11620 6
2 12062 6
2 12391 0
2 12409 6
3 16076 22
4 16229 0
3 17511 0
3 17654 0
3 17693 22
3 17824 22
Aanya Kaur Agrawal
SGP
13
1 7072 11
2 4695 6
1 3361 11
1 860 11
3 10519 0
3 10563 0
3 10683 12
3 11063 22
3 12849 0
2 13504 25
1 15505 0
1 15599 0
4 16485 10
Alica Dományová
SVK
7
4 7386 10
4 7294 0
3 6357 19
3 5632 0
2 3098 22
1 11287 100
2 17745 0
Eliška Macáková
SVK
14
3 7415 33
3 6819 33
3 6585 22
2 1876 100
1 1103 100
3 8086 33
3 8675 33
3 9173 69
3 9930 69
4 12313 0
4 12669 90
3 13168 69
3 13320 69
3 14037 100
Šárka Macáková
SVK
4
2 5049 6
1 3277 11
1 2851 11
1 13400 100
Hana Kalábová
SVK
7
1 5828 40
1 5577 63
1 2156 34
4 12051 0
4 12416 29
2 14513 6
2 16251 25
Lara Stamać
SVN
42
2 7938 6
2 7757 6
2 7711 6
2 7549 6
2 7493 6
2 7307 0
2 7005 0
2 6578 0
2 6283 0
2 6155 0
2 6095 0
1 5290 63
1 5113 11
1 4873 40
1 4811 0
1 3898 29
1 3575 11
1 3418 0
1 3374 0
1 3253 40
1 3167 29
1 2573 40
3 8977 0
3 9073 0
3 9224 0
3 9350 0
3 9730 12
3 10373 12
3 11042 12
3 11356 12
3 11801 12
3 12203 12
3 12338 12
3 12478 12
3 12545 12
3 12677 12
4 14225 0
4 14305 0
4 14367 0
4 14518 0
4 14698 0
4 14755 0
Špela Gačnik
SVN
14
1 12721 0
1 13267 0
1 13664 0
1 13796 0
1 14076 0
1 14176 11
1 14306 34
2 16013 0
2 16294 19
2 16778 19
2 16898 25
4 17816 0
4 17880 0
4 17963 0
Helena Folia Cots
ESP
28
3 7864 22
3 7361 22
3 6223 12
3 5836 0
3 5662 0
3 5388 0
1 3532 40
1 3443 11
3 7962 22
3 8149 22
3 8484 22
2 9021 6
1 9282 63
4 10091 0
4 10211 0
4 10285 10
3 12127 22
3 12774 22
3 12873 22
3 13965 22
3 14286 22
3 14396 22
3 15734 22
3 15866 22
3 16431 22
3 16813 22
3 17216 0
3 17278 22
Amal Dokkar El Hamoudi
ESP
28
1 6933 11
1 6857 11
1 5974 11
1 5771 11
1 3403 11
1 3389 0
1 2882 0
1 2403 0
4 9249 10
2 9713 0
2 9747 6
2 10053 6
2 10586 6
2 10654 25
4 12229 30
4 14128 0
2 15927 41
1 16446 0
1 16488 0
1 16657 0
1 16704 0
1 16748 0
1 16817 0
1 16849 11
1 16938 11
1 17136 11
1 17397 11
1 17479 11
Adriana Aguiló Martínez
ESP
12
1 7505 40
1 3315 40
1 8427 40
1 8627 40
2 9620 19
2 11114 41
4 12545 0
4 12757 30
3 16558 19
3 17287 32
3 17608 44
1 17989 63
Eulàlia Gaya Bretones
ESP
15
1 2334 11
4 8089 0
2 10699 6
2 10939 6
3 12475 0
3 12717 0
3 12866 12
3 13401 22
3 13749 22
3 13858 22
2 14744 0
1 15631 23
1 15722 34
4 17370 0
4 17967 0
Lovisa Diding
SWE
8
1 11244 34
1 11995 63
2 13437 25
3 15418 12
3 15976 12
3 16429 12
3 16713 12
4 17968 0
Ellinor Klara Åhlander
SWE
7
1 4035 100
1 2297 40
4 11593 0
4 11620 10
4 15975 29
3 17465 100
2 17906 6
Jiachen Mi
SWE
15
2 7827 6
2 7687 6
2 7141 6
2 6918 0
2 6784 0
1 5938 34
1 5375 11
2 7995 6
2 8183 25
3 8598 12
3 9311 22
4 10216 10
1 16200 34
1 16705 0
1 17479 100
Sofie Fu
SWE
17
1 5796 63
1 5675 34
1 4553 11
1 3431 40
1 3230 40
2 9039 6
2 9499 6
3 11083 0
3 11511 0
3 11846 0
2 12122 6
2 12365 25
3 13322 0
3 13432 0
3 13707 0
3 14284 0
3 17277 0
Jasmin Studer
CHE
26
3 7570 0
3 7390 0
1 3341 100
1 3105 11
3 8036 0
3 8097 0
3 8536 0
3 8709 22
3 9191 41
2 11903 55
2 12257 55
2 12336 55
2 12394 55
2 12479 55
2 13031 100
4 13973 30
3 16227 0
3 16393 0
3 16711 0
3 17048 41
3 17094 41
3 17277 41
3 17576 0
3 17601 58
3 17950 0
3 17996 0
Vivienne Burckhardt
CHE
12
1 7473 40
2 12153 22
2 12967 41
3 13359 12
4 14763 0
4 14820 0
1 16716 63
3 17495 22
4 17836 0
4 17856 0
4 17934 0
4 17918 0
Hannah Oss
CHE
9
3 7520 100
3 6988 30
1 3422 100
2 11292 6
4 12684 10
4 14577 0
4 15488 29
2 16424 0
2 16469 25
Hongjia Meng
CHE
25
1 12268 0
1 12410 0
1 12660 0
2 13426 0
2 13533 6
2 14147 6
2 14216 6
2 14466 6
2 14517 0
2 14541 6
2 14820 6
1 15453 0
1 15566 0
1 15691 0
1 15750 11
1 16201 0
1 16252 0
1 16323 0
1 16523 0
1 17020 0
1 17150 0
1 17220 0
1 17334 0
1 17550 0
1 17721 0
Ilef Ben Rahma
TUN
25
1 7284 40
1 1163 11
1 921 0
2 8660 0
2 8752 0
2 8849 0
2 8955 6
1 9844 11
1 10024 11
1 10721 0
1 10803 0
1 10956 40
1 11196 40
1 11434 100
2 12562 0
3 12668 12
3 13184 12
3 13464 22
3 13919 22
3 14165 22
3 14529 22
3 14755 22
3 15451 22
4 17424 0
4 17594 10
Hiba Khalil
TUN
16
1 6251 11
1 6129 0
1 8377 11
1 10486 29
1 10556 40
2 12947 6
2 13267 6
2 14343 25
3 15977 0
3 16771 0
3 16890 0
3 17126 12
3 17461 12
3 17575 12
3 17709 12
3 17864 12
Duru Ozer
TUR
25
3 7878 41
3 7652 19
2 3792 100
1 2897 100
1 2820 40
1 2675 11
1 2586 11
1 2466 11
1 1763 34
1 1324 34
1 1188 34
3 8112 41
3 8242 41
3 8402 41
3 8582 0
3 8604 100
4 12407 0
4 12794 30
4 15051 0
4 15123 0
4 17655 0
4 17779 0
4 17852 0
4 17883 0
4 17894 0
Bergüzar Yürüm
TUR
32
2 4598 100
1 1200 11
1 1179 0
1 695 11
1 8571 100
3 10169 12
3 10715 0
3 10740 12
3 11552 22
3 11995 22
3 12085 22
3 12402 22
3 13278 22
4 13686 0
3 13730 41
3 13980 41
3 14632 41
3 14752 41
4 15973 0
4 16028 0
4 16229 0
4 16251 0
4 16333 0
4 16415 10
3 16991 41
3 17053 41
3 17154 41
3 17265 41
4 17251 0
3 17547 0
3 17578 41
3 17963 41
Elif Basak Keles
TUR
15
2 7930 6
2 7580 6
2 7542 0
2 7388 0
1 2729 34
1 2048 0
2 8193 0
1 13677 34
2 16928 19
2 17073 0
2 17128 0
2 17374 0
2 17649 19
2 17699 25
1 17902 34
Nehir Karatopcu
TUR
25
4 7679 0
2 6508 6
2 5800 6
2 5674 0
1 5017 100
1 4482 34
1 3873 34
4 7972 0
4 8240 0
4 8476 0
4 8851 0
4 8880 10
3 9729 22
3 10875 0
3 10930 0
3 11077 22
3 11693 22
3 12131 41
2 12721 6
2 13071 25
2 15225 6
2 15373 6
2 15539 25
2 15657 25
3 17918 22
Olha Volianyk
UKR
21
2 4149 25
2 3744 25
2 3479 6
1 1308 100
2 8699 6
2 8873 25
2 9406 0
2 9454 25
2 10555 0
2 10611 6
2 10707 6
2 12767 0
2 13087 6
4 15005 0
4 15669 0
4 15732 0
4 15876 0
3 16146 12
3 17385 12
3 17534 12
3 17604 12
Daryna Karpenko
UKR
34
2 6654 100
2 6596 0
2 6538 0
2 6318 19
1 5538 100
1 869 11
1 787 11
3 9485 29
3 9858 29
3 10068 100
4 14561 0
4 14599 0
4 14785 0
4 14810 0
4 15230 0
4 15402 0
4 15706 0
4 15768 0
4 16007 0
4 16383 0
4 16421 0
4 16469 10
4 17413 0
4 17450 0
4 17486 0
4 17550 0
4 17617 0
4 17647 0
4 17693 0
4 17734 0
4 17817 0
4 17839 0
4 17891 0
4 17916 0
Alisa Potomkina
UKR
15
3 7281 13
2 2522 100
2 2432 22
1 931 100
3 7979 13
3 8177 0
3 8266 13
3 8514 19
3 8979 0
3 9120 54
3 9386 71
4 11328 10
3 13423 39
3 14940 71
3 15076 71
Daria Lobas
UKR
20
2 6288 55
1 4433 100
1 3363 11
1 2552 11
3 12114 0
3 12225 0
3 12492 0
3 12690 30
3 13089 0
3 13775 0
3 14104 0
3 14633 0
3 14771 30
3 14917 30
3 15410 30
3 15557 0
3 15596 30
3 16064 0
3 16143 17
3 17577 17
Julia Volovich
GBR
16
1 4135 40
1 3900 0
1 1794 11
2 9600 6
2 9956 6
2 10302 0
2 10367 0
2 10442 0
2 10677 0
2 13603 6
2 16736 0
2 16804 0
2 17109 6
3 17411 0
3 17497 0
3 17578 12
Nanako Ueda
GBR
18
2 6513 100
2 4709 25
2 4620 25
1 2635 11
3 10328 22
3 10801 22
3 11006 22
3 11386 0
4 12502 0
4 12676 0
4 13115 0
4 13623 0
1 15028 11
1 15130 40
1 16083 11
1 16294 11
1 16918 63
4 17078 0
Maria Chrysafis
USA
45
1 7651 34
1 7107 11
1 7044 0
1 6840 40
1 6494 11
1 5979 11
3 5557 19
3 5452 0
3 5307 0
3 5238 0
3 5045 0
2 2646 71
2 2598 0
2 2555 0
2 2538 0
2 2506 0
2 2449 0
2 2316 0
3 8053 0
3 8080 41
3 9639 0
3 9829 0
3 9983 0
3 10083 0
3 10284 0
3 10587 0
1 10857 29
1 11004 0
1 11253 29
1 11425 29
1 12078 0
1 12287 0
1 12592 0
1 12683 0
1 12856 0
1 12910 0
1 13375 100
2 13471 25
2 13595 0
2 13623 71
2 13701 71
3 14166 0
3 14328 0
3 17552 0
3 17611 0
Tina Wang
USA
13
2 5767 100
